PassengerId,Survived,Pclass,Sex,SexEncoded,AgeFilled,AgeBand,SibSp,Parch,FamilySize,FamilyGroup,IsAlone,FareFilled,FareLog,FarePerPerson,FareBand,EmbarkedFilled,Title,CabinDeck,HasCabin,TicketPrefix,SexPclass,AgePclass,NameLength,WomenChildPriority,AgeMissing,FareMissing,CabinMissing
822,1,3,male,0,27.0,Young,0,0,1,Solo,1,8.6625,2.2682524139135403,8.6625,Q2,S,Mr,U,0,NONE,male_P3,81.0,17,0,0,0,1
823,0,1,male,0,38.0,Middle,0,0,1,Solo,1,0.0,0.0,0.0,Q1,S,Rare,U,0,NONE,male_P1,38.0,31,0,0,0,1
824,1,3,female,1,27.0,Young,0,1,2,Small,0,12.475,2.600836116795061,6.2375,Q2,S,Mrs,E,1,NONE,female_P3,81.0,18,1,0,0,0
825,0,3,male,0,2.0,Child,4,1,6,Medium,0,39.6875,3.705920919968788,6.614583333333333,Q4,S,Master,U,0,NONE,male_P3,6.0,28,1,0,0,1
826,0,3,male,0,26.0,Young,0,0,1,Solo,1,6.95,2.0731719286662407,6.95,Q1,Q,Mr,U,0,NONE,male_P3,78.0,15,0,1,0,1
827,0,3,male,0,26.0,Young,0,0,1,Solo,1,56.4958,4.05171190165724,56.4958,Q4,S,Mr,U,0,NONE,male_P3,78.0,12,0,1,0,1
828,1,2,male,0,1.0,Child,0,2,3,Small,0,37.0042,3.637696679934592,12.334733333333332,Q4,C,Master,U,0,SCPARIS,male_P2,2.0,21,1,0,0,1
829,1,3,male,0,26.0,Young,0,0,1,Solo,1,7.75,2.169053700369523,7.75,Q1,Q,Mr,U,0,NONE,male_P3,78.0,28,0,1,0,1
830,1,1,female,1,62.0,Senior,0,0,1,Solo,1,80.0,4.394449154672439,80.0,Q4,S,Mrs,B,1,NONE,female_P1,62.0,41,1,0,0,0
831,1,3,female,1,15.0,Teen,1,0,2,Small,0,14.4542,2.737880811060884,7.2271,Q2,C,Mrs,U,0,NONE,female_P3,45.0,39,1,0,0,1
832,1,2,male,0,0.83,Child,1,1,3,Small,0,18.75,2.9831534913471307,6.25,Q3,S,Master,U,0,NONE,male_P2,1.66,31,1,0,0,1
833,0,3,male,0,26.0,Young,0,0,1,Solo,1,7.2292,2.1076888046179385,7.2292,Q1,C,Mr,U,0,NONE,male_P3,78.0,14,0,1,0,1
834,0,3,male,0,23.0,Young,0,0,1,Solo,1,7.8542,2.180891922715322,7.8542,Q1,S,Mr,U,0,NONE,male_P3,69.0,22,0,0,0,1
835,0,3,male,0,18.0,Teen,0,0,1,Solo,1,8.3,2.2300144001592104,8.3,Q2,S,Mr,U,0,NONE,male_P3,54.0,22,0,0,0,1
836,1,1,female,1,39.0,Middle,1,1,3,Small,0,83.1583,4.432699549165613,27.71943333333333,Q4,C,Miss,E,1,PC,female_P1,39.0,27,1,0,0,0
837,0,3,male,0,21.0,Young,0,0,1,Solo,1,8.6625,2.2682524139135403,8.6625,Q2,S,Mr,U,0,NONE,male_P3,63.0,16,0,0,0,1
838,0,3,male,0,26.0,Young,0,0,1,Solo,1,8.05,2.2027647577118348,8.05,Q2,S,Mr,U,0,NONE,male_P3,78.0,19,0,1,0,1
839,1,3,male,0,32.0,Young,0,0,1,Solo,1,56.4958,4.05171190165724,56.4958,Q4,S,Mr,U,0,NONE,male_P3,96.0,15,0,0,0,1
840,1,1,male,0,40.0,Middle,0,0,1,Solo,1,29.7,3.4242626545931514,29.7,Q3,C,Mr,C,1,NONE,male_P1,40.0,20,0,1,0,0
841,0,3,male,0,20.0,Young,0,0,1,Solo,1,7.925,2.188856327665703,7.925,Q2,S,Mr,U,0,OTHER,male_P3,60.0,27,0,0,0,1
842,0,2,male,0,16.0,Teen,0,0,1,Solo,1,10.5,2.4423470353692043,10.5,Q2,S,Mr,U,0,OTHER,male_P2,32.0,24,0,0,0,1
843,1,1,female,1,30.0,Young,0,0,1,Solo,1,31.0,3.4657359027997265,31.0,Q3,C,Miss,U,0,NONE,female_P1,30.0,23,1,0,0,1
844,0,3,male,0,34.5,Young,0,0,1,Solo,1,6.4375,2.006534770871748,6.4375,Q1,C,Mr,U,0,NONE,male_P3,103.5,26,0,0,0,1
845,0,3,male,0,17.0,Teen,0,0,1,Solo,1,8.6625,2.2682524139135403,8.6625,Q2,S,Mr,U,0,NONE,male_P3,51.0,19,0,0,0,1
846,0,3,male,0,42.0,Middle,0,0,1,Solo,1,7.55,2.145931282948669,7.55,Q1,S,Mr,U,0,CA,male_P3,126.0,19,0,0,0,1
847,0,3,male,0,26.0,Young,8,2,11,Large,0,69.55,4.256321678298823,6.322727272727272,Q4,S,Mr,U,0,CA,male_P3,78.0,24,0,1,0,1
848,0,3,male,0,35.0,Young,0,0,1,Solo,1,7.8958,2.1855792552411137,7.8958,Q1,C,Mr,U,0,NONE,male_P3,105.0,18,0,0,0,1
849,0,2,male,0,28.0,Young,0,1,2,Small,0,33.0,3.5263605246161616,16.5,Q4,S,Rare,U,0,NONE,male_P2,56.0,17,0,0,0,1
850,1,1,female,1,40.0,Middle,1,0,2,Small,0,89.1042,4.500966778400217,44.5521,Q4,C,Mrs,C,1,NONE,female_P1,40.0,44,1,1,0,0
851,0,3,male,0,4.0,Child,4,2,7,Large,0,31.275,3.4742929367327062,4.4678571428571425,Q4,S,Master,U,0,NONE,male_P3,12.0,39,1,0,0,1
852,0,3,male,0,74.0,Elder,0,0,1,Solo,1,7.775,2.1719067693519296,7.775,Q1,S,Mr,U,0,NONE,male_P3,222.0,19,0,0,0,1
853,0,3,female,1,9.0,Child,1,1,3,Small,0,15.2458,2.7878344138303452,5.081933333333333,Q3,C,Miss,U,0,NONE,female_P3,27.0,23,1,0,0,1
854,1,1,female,1,16.0,Teen,0,1,2,Small,0,39.4,3.6988297849671046,19.7,Q4,S,Miss,D,1,PC,female_P1,16.0,25,1,0,0,0
855,0,2,female,1,44.0,Middle,1,0,2,Small,0,26.0,3.295836866004329,13.0,Q3,S,Mrs,U,0,NONE,female_P2,88.0,45,1,0,0,1
856,1,3,female,1,18.0,Teen,0,1,2,Small,0,9.35,2.336986519711378,4.675,Q2,S,Mrs,U,0,NONE,female_P3,54.0,26,1,0,0,1
857,1,1,female,1,45.0,Middle,1,1,3,Small,0,164.8667,5.11118445372147,54.95556666666667,Q4,S,Mrs,U,0,NONE,female_P1,45.0,42,1,0,0,1
858,1,1,male,0,51.0,Senior,0,0,1,Solo,1,26.55,3.3160025355989236,26.55,Q3,S,Mr,E,1,NONE,male_P1,51.0,22,0,0,0,0
859,1,3,female,1,24.0,Young,0,3,4,Small,0,19.2583,3.0085645861193133,4.814575,Q3,C,Mrs,U,0,NONE,female_P3,72.0,37,1,0,0,1
860,0,3,male,0,26.0,Young,0,0,1,Solo,1,7.2292,2.1076888046179385,7.2292,Q1,C,Mr,U,0,NONE,male_P3,78.0,16,0,1,0,1
861,0,3,male,0,41.0,Middle,2,0,3,Small,0,14.1083,2.7152442616824506,4.702766666666666,Q2,S,Mr,U,0,NONE,male_P3,123.0,23,0,0,0,1
862,0,2,male,0,21.0,Young,1,0,2,Small,0,11.5,2.5257286443082556,5.75,Q2,S,Mr,U,0,NONE,male_P2,42.0,27,0,0,0,1
863,1,1,female,1,48.0,Middle,0,0,1,Solo,1,25.9292,3.2932111997353943,25.9292,Q3,S,Mrs,D,1,NONE,female_P1,48.0,51,1,0,0,0
864,0,3,female,1,18.0,Teen,8,2,11,Large,0,69.55,4.256321678298823,6.322727272727272,Q4,S,Miss,U,0,CA,female_P3,54.0,33,1,1,0,1
865,0,2,male,0,24.0,Young,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Mr,U,0,NONE,male_P2,48.0,22,0,0,0,1
866,1,2,female,1,42.0,Middle,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Mrs,U,0,NONE,female_P2,84.0,24,1,0,0,1
867,1,2,female,1,27.0,Young,1,0,2,Small,0,13.8583,2.698558631668595,6.92915,Q2,C,Miss,U,0,SCPARIS,female_P2,54.0,28,1,0,0,1
868,0,1,male,0,31.0,Young,0,0,1,Solo,1,50.4958,3.941500250945973,50.4958,Q4,S,Mr,A,1,PC,male_P1,31.0,36,0,0,0,0
869,0,3,male,0,26.0,Young,0,0,1,Solo,1,9.5,2.3513752571634776,9.5,Q2,S,Mr,U,0,NONE,male_P3,78.0,27,0,1,0,1
870,1,3,male,0,4.0,Child,1,1,3,Small,0,11.1333,2.495953738718064,3.7111,Q2,S,Master,U,0,NONE,male_P3,12.0,31,1,0,0,1
871,0,3,male,0,26.0,Young,0,0,1,Solo,1,7.8958,2.1855792552411137,7.8958,Q1,S,Mr,U,0,NONE,male_P3,78.0,17,0,0,0,1
872,1,1,female,1,47.0,Middle,1,1,3,Small,0,52.5542,3.9806942251907276,17.518066666666666,Q4,S,Mrs,D,1,NONE,female_P1,47.0,48,1,0,0,0
873,0,1,male,0,33.0,Young,0,0,1,Solo,1,5.0,1.791759469228055,5.0,Q1,S,Mr,B,1,NONE,male_P1,33.0,24,0,0,0,0
874,0,3,male,0,47.0,Middle,0,0,1,Solo,1,9.0,2.302585092994046,9.0,Q2,S,Mr,U,0,NONE,male_P3,141.0,27,0,0,0,1
875,1,2,female,1,28.0,Young,1,0,2,Small,0,24.0,3.2188758248682006,12.0,Q3,C,Mrs,U,0,OTHER,female_P2,56.0,37,1,0,0,1
876,1,3,female,1,15.0,Teen,0,0,1,Solo,1,7.225,2.1071782966514356,7.225,Q1,C,Miss,U,0,NONE,female_P3,45.0,32,1,0,0,1
877,0,3,male,0,20.0,Young,0,0,1,Solo,1,9.8458,2.3837779082709782,9.8458,Q2,S,Mr,U,0,NONE,male_P3,60.0,29,0,0,0,1
878,0,3,male,0,19.0,Young,0,0,1,Solo,1,7.8958,2.1855792552411137,7.8958,Q1,S,Mr,U,0,NONE,male_P3,57.0,20,0,0,0,1
879,0,3,male,0,26.0,Young,0,0,1,Solo,1,7.8958,2.1855792552411137,7.8958,Q1,S,Mr,U,0,NONE,male_P3,78.0,18,0,1,0,1
880,1,1,female,1,56.0,Senior,0,1,2,Small,0,83.1583,4.432699549165613,41.57915,Q4,C,Mrs,C,1,NONE,female_P1,56.0,45,1,0,0,0
881,1,2,female,1,25.0,Young,0,1,2,Small,0,26.0,3.295836866004329,13.0,Q3,S,Mrs,U,0,NONE,female_P2,50.0,44,1,0,0,1
882,0,3,male,0,33.0,Young,0,0,1,Solo,1,7.8958,2.1855792552411137,7.8958,Q1,S,Mr,U,0,NONE,male_P3,99.0,18,0,0,0,1
883,0,3,female,1,22.0,Young,0,0,1,Solo,1,10.5167,2.4437981558973862,10.5167,Q2,S,Miss,U,0,NONE,female_P3,66.0,28,1,0,0,1
884,0,2,male,0,28.0,Young,0,0,1,Solo,1,10.5,2.4423470353692043,10.5,Q2,S,Mr,U,0,OTHER,male_P2,56.0,29,0,0,0,1
885,0,3,male,0,25.0,Young,0,0,1,Solo,1,7.05,2.085672091430472,7.05,Q1,S,Mr,U,0,SOTONOQ,male_P3,75.0,22,0,0,0,1
886,0,3,female,1,39.0,Middle,0,5,6,Medium,0,29.125,3.405355391810819,4.854166666666667,Q3,Q,Mrs,U,0,NONE,female_P3,117.0,36,1,0,0,1
887,0,2,male,0,27.0,Young,0,0,1,Solo,1,13.0,2.6390573296152584,13.0,Q2,S,Rare,U,0,NONE,male_P2,54.0,21,0,0,0,1
888,1,1,female,1,19.0,Young,0,0,1,Solo,1,30.0,3.4339872044851463,30.0,Q3,S,Miss,B,1,NONE,female_P1,19.0,28,1,0,0,0
889,0,3,female,1,18.0,Teen,1,2,4,Small,0,23.45,3.196630215920881,5.8625,Q3,S,Miss,U,0,WC,female_P3,54.0,40,1,1,0,1
890,1,1,male,0,26.0,Young,0,0,1,Solo,1,30.0,3.4339872044851463,30.0,Q3,C,Mr,C,1,NONE,male_P1,26.0,21,0,0,0,0
891,0,3,male,0,32.0,Young,0,0,1,Solo,1,7.75,2.169053700369523,7.75,Q1,Q,Mr,U,0,NONE,male_P3,96.0,19,0,0,0,1
