PassengerId,Survived,FareFilled,SexEncoded,FareLog,FarePerPerson,HasCabin,AgePclass,NameLength,WomenChildPriority,CabinMissing,Pclass_1,Pclass_3,Sex_female,Sex_male,Title_Miss,Title_Mr,Title_Mrs,CabinDeck_U,SexPclass_female_P1,SexPclass_female_P2,SexPclass_male_P3
725,1,0.4207302360686478,0.0,3.9908341858524357,26.55,1.0,27.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
726,0,-0.47400492578514347,0.0,2.2682524139135403,8.6625,0.0,60.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
727,1,-0.22559322262067316,1.0,3.091042453358316,5.25,0.0,60.0,43.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
728,1,-0.4926295114327329,1.0,2.1676241075599285,7.7375,0.0,54.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
729,0,-0.12491978668775715,0.0,3.295836866004329,13.0,0.0,50.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
730,0,-0.4888542575852486,1.0,2.188856327665703,3.9625,0.0,75.0,29.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
731,1,3.6067927997556075,1.0,5.35817698994543,211.3375,1.0,29.0,29.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
732,0,-0.2701412180209885,0.0,2.9850504252071306,18.7875,0.0,33.0,24.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
733,0,-0.6484216535389205,0.0,0.0,0.0,0.0,62.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
734,0,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,46.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
735,0,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,46.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
736,0,-0.32425318983493084,0.0,2.8390784635086144,16.1,0.0,85.5,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
737,0,0.04370821849987721,1.0,3.5660053559634015,6.875,0.0,144.0,39.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
738,1,9.667166525013505,0.0,6.240917354759096,512.3292,1.0,35.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
739,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,78.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
740,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,78.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
741,1,-0.04438103794142432,0.0,3.4339872044851463,30.0,1.0,40.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
742,0,0.9391984311231651,0.0,4.380149874661021,39.425,1.0,36.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
743,1,4.634416897040849,1.0,5.5735788721243535,52.475,1.0,21.0,37.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
744,0,-0.32425318983493084,0.0,2.8390784635086144,8.05,0.0,72.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
745,1,-0.4888542575852486,0.0,2.188856327665703,7.925,0.0,93.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
746,0,0.7811411367084872,0.0,4.276666119016055,23.666666666666668,1.0,70.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0,-0.24069423801061057,0.0,3.056356895370426,6.75,0.0,48.0,27.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
748,1,-0.3866707201133388,1.0,2.6390573296152584,13.0,0.0,60.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
749,0,0.4207302360686478,0.0,3.9908341858524357,26.55,1.0,19.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
750,0,-0.49237782784290063,0.0,2.169053700369523,7.75,0.0,93.0,23.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
751,1,-0.18532384824750675,1.0,3.1780538303479458,7.666666666666667,0.0,8.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
752,1,-0.397241430886295,0.0,2.600836116795061,6.2375,1.0,18.0,19.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
753,0,-0.45714212526638004,0.0,2.3513752571634776,9.5,0.0,99.0,32.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
754,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,69.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
755,1,0.6603330135889879,1.0,4.189654742026425,16.25,0.0,96.0,32.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
756,1,-0.35646868933346404,0.0,2.740840023925201,4.833333333333333,0.0,1.34,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
757,0,-0.49145565916975514,0.0,2.174274334826008,7.7958,0.0,84.0,28.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
758,0,-0.41687275089321363,0.0,2.5257286443082556,11.5,0.0,36.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
759,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,102.0,28.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
760,1,1.093228788100527,1.0,4.471638793363569,86.5,1.0,33.0,56.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
761,0,-0.35646868933346404,0.0,2.740840023925201,14.5,0.0,78.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
762,0,-0.5049620073345151,0.0,2.094945728215801,7.125,0.0,123.0,30.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
763,1,-0.5028639729296732,0.0,2.1076888046179385,7.2292,0.0,60.0,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
764,1,1.7677408088510642,1.0,4.795790545596741,30.0,1.0,36.0,41.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
765,0,-0.4918744606632361,0.0,2.1719067693519296,7.775,0.0,48.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
766,1,0.921244330558889,1.0,4.368919865004903,38.97915,1.0,51.0,36.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
767,0,0.1489119590497745,0.0,3.703768066607687,39.6,0.0,49.0,25.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
768,0,-0.49237782784290063,1.0,2.169053700369523,7.75,0.0,91.5,18.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
769,0,-0.1621689579829361,0.0,3.224857896545748,12.075,0.0,78.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
770,0,-0.4800453319411184,0.0,2.236712348843338,8.3625,0.0,96.0,32.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
771,0,-0.45714212526638004,0.0,2.3513752571634776,9.5,0.0,72.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
772,0,-0.4902797934380587,0.0,2.180891922715322,7.8542,0.0,144.0,23.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
773,0,-0.43700743807979686,1.0,2.4423470353692043,10.5,1.0,114.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
774,0,-0.5029485386158568,0.0,2.1071782966514356,7.225,0.0,78.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
775,1,-0.18532384824750675,1.0,3.1780538303479458,4.6,0.0,108.0,37.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
776,0,-0.49237782784290063,0.0,2.169053700369523,7.75,0.0,54.0,39.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
777,0,-0.49237782784290063,0.0,2.169053700369523,7.75,1.0,78.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
778,1,-0.397241430886295,1.0,2.600836116795061,12.475,0.0,15.0,29.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
779,0,-0.4926295114327329,0.0,2.1676241075599285,7.7375,0.0,78.0,23.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
780,1,3.6067927997556075,1.0,5.35817698994543,105.66875,1.0,43.0,53.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
781,1,-0.5028639729296732,1.0,2.1076888046179385,7.2292,0.0,39.0,20.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
782,1,0.49925551609632224,1.0,4.060443010546419,28.5,1.0,17.0,41.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
783,0,-0.04438103794142432,0.0,3.4339872044851463,30.0,1.0,29.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
784,0,-0.17626323901354432,0.0,3.196630215920881,5.8625,0.0,78.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
785,0,-0.5064721088735089,0.0,2.085672091430472,7.05,0.0,75.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
786,0,-0.5024451714361923,0.0,2.1102132003465894,7.25,0.0,75.0,34.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
787,1,-0.4974960653257301,1.0,2.139571923732859,7.4958,0.0,54.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
788,0,-0.06199888922968463,0.0,3.405355391810819,4.854166666666667,0.0,24.0,25.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
789,1,-0.23415046467497105,0.0,3.0715352369694915,5.14375,0.0,3.0,26.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
790,0,0.9462455716384695,0.0,4.384523514872469,79.2,1.0,46.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
791,0,-0.49237782784290063,0.0,2.169053700369523,7.75,0.0,78.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
792,0,-0.12491978668775715,0.0,3.295836866004329,26.0,0.0,32.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
793,0,0.7519458402879414,1.0,4.256321678298823,6.322727272727272,0.0,54.0,23.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
794,0,-0.030371322596999754,0.0,3.4561841799918147,30.6958,0.0,40.0,24.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
795,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,75.0,21.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
796,0,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,78.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
797,1,-0.1263453225405672,1.0,3.2932111997353943,25.9292,1.0,49.0,27.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
798,1,-0.4735861242916626,1.0,2.270402752283094,8.6833,0.0,93.0,16.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
799,0,-0.5028639729296732,0.0,2.1076888046179385,7.2292,0.0,90.0,28.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
800,0,-0.1621689579829361,1.0,3.224857896545748,8.049999999999999,0.0,90.0,52.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
801,0,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,68.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
802,1,-0.11988611489111134,1.0,3.305053521109253,8.75,0.0,62.0,43.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
803,1,1.7677408088510642,0.0,4.795790545596741,30.0,1.0,11.0,35.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,1,-0.47694056317694733,0.0,2.2530481500547457,4.25835,0.0,1.26,31.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
805,1,-0.5079822104125026,0.0,2.076311648670908,6.975,0.0,81.0,23.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
806,0,-0.4918744606632361,0.0,2.1719067693519296,7.775,0.0,93.0,25.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
807,0,-0.6484216535389205,0.0,0.0,0.0,1.0,39.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
808,0,-0.4918744606632361,1.0,2.1719067693519296,7.775,0.0,54.0,31.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
809,0,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,78.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
810,1,0.4207302360686478,1.0,3.9908341858524357,26.55,1.0,33.0,46.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
811,0,-0.4896093083547455,0.0,2.1846457951293594,7.8875,0.0,78.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
812,0,-0.1621689579829361,0.0,3.224857896545748,24.15,0.0,117.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
813,0,-0.43700743807979686,0.0,2.4423470353692043,10.5,0.0,70.0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
814,0,-0.01870931177853076,1.0,3.4742929367327062,4.4678571428571425,0.0,18.0,34.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
815,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,91.5,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
816,0,-0.6484216535389205,0.0,0.0,0.0,1.0,40.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
817,0,-0.4888542575852486,1.0,2.188856327665703,7.925,0.0,69.0,28.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
818,0,0.09664633805084172,0.0,3.637696679934592,12.334733333333332,0.0,62.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
819,0,-0.5185529211854588,0.0,2.0082140323914683,6.45,0.0,129.0,32.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
820,0,-0.08666388103324908,0.0,3.3638415951183864,4.6499999999999995,0.0,30.0,28.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
821,1,1.2341715984066093,1.0,4.548599834499697,31.166666666666668,1.0,52.0,50.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
822,1,-0.47400492578514347,0.0,2.2682524139135403,8.6625,0.0,81.0,17.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
823,0,-0.6484216535389205,0.0,0.0,0.0,0.0,38.0,31.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
824,1,-0.397241430886295,1.0,2.600836116795061,6.2375,1.0,81.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
825,0,0.1506737441786005,0.0,3.705920919968788,6.614583333333333,0.0,6.0,28.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
826,0,-0.5084855775921673,0.0,2.0731719286662407,6.95,0.0,78.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
827,0,0.48910360681684706,0.0,4.05171190165724,56.4958,0.0,78.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
828,1,0.09664633805084172,0.0,3.637696679934592,12.334733333333332,0.0,2.0,21.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
829,1,-0.49237782784290063,0.0,2.169053700369523,7.75,0.0,78.0,28.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
830,1,0.962353321387736,1.0,4.394449154672439,80.0,1.0,62.0,41.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
831,1,-0.3573908580066095,1.0,2.737880811060884,7.2271,0.0,45.0,39.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
832,1,-0.2708962687904854,0.0,2.9831534913471307,6.25,0.0,1.66,31.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
833,0,-0.5028639729296732,0.0,2.1076888046179385,7.2292,0.0,78.0,14.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
834,0,-0.4902797934380587,0.0,2.180891922715322,7.8542,0.0,69.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
835,0,-0.48130374989027985,0.0,2.2300144001592104,8.3,0.0,54.0,22.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
836,1,1.0259447039291216,1.0,4.432699549165613,27.71943333333333,1.0,39.0,27.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
837,0,-0.47400492578514347,0.0,2.2682524139135403,8.6625,0.0,63.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
838,0,-0.4863374216869257,0.0,2.2027647577118348,8.05,0.0,78.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
839,1,0.48910360681684706,0.0,4.05171190165724,56.4958,0.0,96.0,15.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
840,1,-0.05042144409739929,0.0,3.4242626545931514,29.7,1.0,40.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
841,0,-0.4888542575852486,0.0,2.188856327665703,7.925,0.0,60.0,27.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
842,0,-0.43700743807979686,0.0,2.4423470353692043,10.5,0.0,32.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
843,1,-0.024246350754841113,1.0,3.4657359027997265,31.0,0.0,30.0,23.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
844,0,-0.5188046047752911,0.0,2.006534770871748,6.4375,0.0,103.5,26.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
845,0,-0.47400492578514347,0.0,2.2682524139135403,8.6625,0.0,51.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
846,0,-0.49640476528021726,0.0,2.145931282948669,7.55,0.0,126.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
847,0,0.7519458402879414,0.0,4.256321678298823,6.322727272727272,0.0,78.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
848,0,-0.4894421904510968,0.0,2.1855792552411137,7.8958,0.0,105.0,18.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
849,0,0.016023023618325298,0.0,3.5263605246161616,16.5,0.0,56.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
850,1,1.145663540471827,1.0,4.500966778400217,44.5521,1.0,40.0,44.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
851,0,-0.01870931177853076,0.0,3.4742929367327062,4.4678571428571425,0.0,12.0,39.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
852,0,-0.4918744606632361,0.0,2.1719067693519296,7.775,0.0,222.0,19.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
853,0,-0.3414522396297103,1.0,2.7878344138303452,5.081933333333333,0.0,27.0,23.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
854,1,0.14488502161245778,1.0,3.6988297849671046,19.7,1.0,16.0,25.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
855,0,-0.12491978668775715,1.0,3.295836866004329,13.0,0.0,88.0,45.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
856,1,-0.4601623283443675,1.0,2.336986519711378,4.675,0.0,54.0,26.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
857,1,2.671117778445337,1.0,5.11118445372147,54.95556666666667,0.0,45.0,42.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
858,1,-0.11384570873513637,0.0,3.3160025355989236,26.55,1.0,51.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
859,1,-0.26066180729354516,1.0,3.0085645861193133,4.814575,0.0,72.0,37.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
860,0,-0.5028639729296732,0.0,2.1076888046179385,7.2292,0.0,78.0,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
861,0,-0.36435544630444866,0.0,2.7152442616824506,4.702766666666666,0.0,123.0,23.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
862,0,-0.41687275089321363,0.0,2.5257286443082556,5.75,0.0,42.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
863,1,-0.1263453225405672,1.0,3.2932111997353943,25.9292,1.0,48.0,51.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
864,0,0.7519458402879414,1.0,4.256321678298823,6.322727272727272,0.0,54.0,33.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
865,0,-0.3866707201133388,0.0,2.6390573296152584,13.0,0.0,48.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
866,1,-0.3866707201133388,1.0,2.6390573296152584,13.0,0.0,84.0,24.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
867,1,-0.3693891181010945,1.0,2.698558631668595,6.92915,0.0,54.0,28.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
868,0,0.3682954836973478,0.0,3.941500250945973,50.4958,1.0,31.0,36.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
869,0,-0.45714212526638004,0.0,2.3513752571634776,9.5,0.0,78.0,27.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
